Q,SQ
17.27449218,0.915014
17.27515039,0.92514
17.27580807,0.935283
17.27646523,0.93599
17.27712186,0.931603
17.27777796,0.930483
17.27843354,0.927532
17.27908859,0.921095
17.27974311,0.917192
17.28039711,0.920771
17.28105058,0.932616
17.28170353,0.953533
17.28235595,0.970523
17.28300784,0.96783
17.28365921,0.954168
17.28431005,0.937423
17.28496036,0.916392
17.28561015,0.899647
17.28625941,0.89462
17.28690814,0.899709
17.28755635,0.911691
17.28820403,0.926506
17.28885118,0.933901
17.28949781,0.925359
17.29014391,0.910805
17.29078948,0.905116
17.29143453,0.906871
17.29207905,0.907804
17.29272304,0.904252
17.29336651,0.90189
17.29400945,0.906318
17.29465186,0.915136
17.29529375,0.928839
17.29593511,0.939027
17.29657594,0.942292
17.29721625,0.949664
17.29785602,0.956491
17.29849528,0.954704
17.299134,0.948523
17.2997722,0.944799
17.30040987,0.94296
17.30104701,0.938588
17.30168363,0.941609
17.30231972,0.956429
17.30295528,0.970021
17.30359032,0.971969
17.30422483,0.961182
17.30485881,0.945955
17.30549226,0.929668
17.30612519,0.915779
17.30675759,0.906639
17.30738946,0.90061
17.30802081,0.909029
17.30865163,0.934503
17.30928192,0.963718
17.30991168,0.979278
17.31054092,0.971998
17.31116963,0.947613
17.31179781,0.917845
17.31242547,0.897869
17.31305259,0.882993
17.31367919,0.864242
17.31430527,0.848085
17.31493081,0.838542
17.31555583,0.839377
17.31618032,0.847834
17.31680428,0.857036
17.31742772,0.869968
17.31805062,0.89193
17.318673,0.920397
17.31929486,0.945485
17.31991618,0.958058
17.32053698,0.954032
17.32115725,0.940408
17.32177699,0.927674
17.32239621,0.915953
17.32301489,0.907454
17.32363305,0.905468
17.32425068,0.903643
17.32486779,0.903403
17.32548436,0.908788
17.32610041,0.907993
17.32671593,0.899527
17.32733092,0.90079
17.32794539,0.912754
17.32855933,0.922627
17.32917273,0.932303
17.32978562,0.945423
17.33039797,0.952748
17.33100979,0.953177
17.33162109,0.953203
17.33223186,0.939328
17.3328421,0.913603
17.33345182,0.894863
17.334061,0.881934
17.33466966,0.873657
17.33527779,0.867663
17.33588539,0.86589
17.33649246,0.876691
17.33709901,0.892463
17.33770503,0.906712
17.33831052,0.915807
17.33891548,0.917153
17.33951991,0.919546
17.34012381,0.922614
17.34072719,0.925151
17.34133004,0.927425
